product_id,product_name,brand,platform,price,product_link
20805,"combo pack of 2 casual, loafer and sneaker shoes for men loafers for men  (multicolor)",unknown,Ajio,1091.04,"https://www.ajio.com/search?q=combo+pack+of+2+casual,+loafer+and+sneaker+shoes+for+men+loafers+for+men  (multicolor)"
20806,women black heels sandal,unknown,Amazon,944.33,https://www.amazon.com/search?q=women+black+heels+sandal
20806,women black heels sandal,unknown,Flipkart,1097.89,https://www.flipkart.com/search?q=women+black+heels+sandal
20806,women black heels sandal,unknown,Myntra,1078.72,https://www.myntra.com/search?q=women+black+heels+sandal
20806,women black heels sandal,unknown,Ajio,968.55,https://www.ajio.com/search?q=women+black+heels+sandal
20807,"comfortable&durable walking shoes for women  (black, navy)",unknown,Amazon,1095.0,"https://www.amazon.com/search?q=comfortable&durable+walking+shoes+for+women  (black,+navy)"
20807,"comfortable&durable walking shoes for women  (black, navy)",unknown,Flipkart,1001.18,"https://www.flipkart.com/search?q=comfortable&durable+walking+shoes+for+women  (black,+navy)"
20807,"comfortable&durable walking shoes for women  (black, navy)",unknown,Myntra,906.05,"https://www.myntra.com/search?q=comfortable&durable+walking+shoes+for+women  (black,+navy)"
20807,"comfortable&durable walking shoes for women  (black, navy)",unknown,Ajio,1090.19,"https://www.ajio.com/search?q=comfortable&durable+walking+shoes+for+women  (black,+navy)"
20808,combo of 2 sneakers for men  (multicolor),unknown,Amazon,1073.3,https://www.amazon.com/search?q=combo+of+2+sneakers+for+men  (multicolor)
20808,combo of 2 sneakers for men  (multicolor),unknown,Flipkart,1042.88,https://www.flipkart.com/search?q=combo+of+2+sneakers+for+men  (multicolor)
20808,combo of 2 sneakers for men  (multicolor),unknown,Myntra,991.69,https://www.myntra.com/search?q=combo+of+2+sneakers+for+men  (multicolor)
20808,combo of 2 sneakers for men  (multicolor),unknown,Ajio,936.98,https://www.ajio.com/search?q=combo+of+2+sneakers+for+men  (multicolor)
20809,m k footwear 702_blue sneakers for men  (blue),unknown,Amazon,1033.46,https://www.amazon.com/search?q=m+k+footwear+702_blue+sneakers+for+men  (blue)
20809,m k footwear 702_blue sneakers for men  (blue),unknown,Flipkart,979.42,https://www.flipkart.com/search?q=m+k+footwear+702_blue+sneakers+for+men  (blue)
20809,m k footwear 702_blue sneakers for men  (blue),unknown,Myntra,1050.64,https://www.myntra.com/search?q=m+k+footwear+702_blue+sneakers+for+men  (blue)
20809,m k footwear 702_blue sneakers for men  (blue),unknown,Ajio,1015.38,https://www.ajio.com/search?q=m+k+footwear+702_blue+sneakers+for+men  (blue)
20810,running shoes for men  (white),unknown,Amazon,2766.47,https://www.amazon.com/search?q=running+shoes+for+men  (white)
20810,running shoes for men  (white),unknown,Flipkart,2860.05,https://www.flipkart.com/search?q=running+shoes+for+men  (white)
20810,running shoes for men  (white),unknown,Myntra,2951.52,https://www.myntra.com/search?q=running+shoes+for+men  (white)
20810,running shoes for men  (white),unknown,Ajio,2885.86,https://www.ajio.com/search?q=running+shoes+for+men  (white)
20811,gel-venture 8 running shoes for men  (green),unknown,Amazon,4857.41,https://www.amazon.com/search?q=gel-venture+8+running+shoes+for+men  (green)
20811,gel-venture 8 running shoes for men  (green),unknown,Flipkart,4719.98,https://www.flipkart.com/search?q=gel-venture+8+running+shoes+for+men  (green)
20811,gel-venture 8 running shoes for men  (green),unknown,Myntra,4918.08,https://www.myntra.com/search?q=gel-venture+8+running+shoes+for+men  (green)
20811,gel-venture 8 running shoes for men  (green),unknown,Ajio,4667.12,https://www.ajio.com/search?q=gel-venture+8+running+shoes+for+men  (green)
20812,slippers,unknown,Amazon,518.11,https://www.amazon.com/search?q=slippers
20812,slippers,unknown,Flipkart,469.21,https://www.flipkart.com/search?q=slippers
20812,slippers,unknown,Myntra,497.47,https://www.myntra.com/search?q=slippers
20812,slippers,unknown,Ajio,491.95,https://www.ajio.com/search?q=slippers
20813,women pink heels sandal,unknown,Amazon,827.67,https://www.amazon.com/search?q=women+pink+heels+sandal
20813,women pink heels sandal,unknown,Flipkart,749.55,https://www.flipkart.com/search?q=women+pink+heels+sandal
20813,women pink heels sandal,unknown,Myntra,807.27,https://www.myntra.com/search?q=women+pink+heels+sandal
20813,women pink heels sandal,unknown,Ajio,819.68,https://www.ajio.com/search?q=women+pink+heels+sandal
20814,running shoes for women  (blue),unknown,Amazon,994.85,https://www.amazon.com/search?q=running+shoes+for+women  (blue)
20814,running shoes for women  (blue),unknown,Flipkart,1001.68,https://www.flipkart.com/search?q=running+shoes+for+women  (blue)
20814,running shoes for women  (blue),unknown,Myntra,1072.35,https://www.myntra.com/search?q=running+shoes+for+women  (blue)
20814,running shoes for women  (blue),unknown,Ajio,899.24,https://www.ajio.com/search?q=running+shoes+for+women  (blue)
20815,officewear style look slip on for men  (black),unknown,Amazon,941.91,https://www.amazon.com/search?q=officewear+style+look+slip+on+for+men  (black)
20815,officewear style look slip on for men  (black),unknown,Flipkart,1081.64,https://www.flipkart.com/search?q=officewear+style+look+slip+on+for+men  (black)
20815,officewear style look slip on for men  (black),unknown,Myntra,1022.16,https://www.myntra.com/search?q=officewear+style+look+slip+on+for+men  (black)
20815,officewear style look slip on for men  (black),unknown,Ajio,909.28,https://www.ajio.com/search?q=officewear+style+look+slip+on+for+men  (black)
20816,bellies for women  (white),unknown,Amazon,1621.25,https://www.amazon.com/search?q=bellies+for+women  (white)
20816,bellies for women  (white),unknown,Flipkart,1519.9,https://www.flipkart.com/search?q=bellies+for+women  (white)
20816,bellies for women  (white),unknown,Myntra,1482.99,https://www.myntra.com/search?q=bellies+for+women  (white)
20816,bellies for women  (white),unknown,Ajio,1414.73,https://www.ajio.com/search?q=bellies+for+women  (white)
20817,women blue heels sandal,unknown,Amazon,1025.82,https://www.amazon.com/search?q=women+blue+heels+sandal
20817,women blue heels sandal,unknown,Flipkart,1042.24,https://www.flipkart.com/search?q=women+blue+heels+sandal
20817,women blue heels sandal,unknown,Myntra,1051.72,https://www.myntra.com/search?q=women+blue+heels+sandal
20817,women blue heels sandal,unknown,Ajio,1029.0,https://www.ajio.com/search?q=women+blue+heels+sandal
20818,you - revere walking shoes for women  (black),unknown,Amazon,5328.5,https://www.amazon.com/search?q=you+-+revere+walking+shoes+for+women  (black)
20818,you - revere walking shoes for women  (black),unknown,Flipkart,5272.38,https://www.flipkart.com/search?q=you+-+revere+walking+shoes+for+women  (black)
20818,you - revere walking shoes for women  (black),unknown,Myntra,4967.73,https://www.myntra.com/search?q=you+-+revere+walking+shoes+for+women  (black)
20818,you - revere walking shoes for women  (black),unknown,Ajio,5544.11,https://www.ajio.com/search?q=you+-+revere+walking+shoes+for+women  (black)
20819,"jutis for women  (gold, black)",unknown,Amazon,521.44,"https://www.amazon.com/search?q=jutis+for+women  (gold,+black)"
20819,"jutis for women  (gold, black)",unknown,Flipkart,506.19,"https://www.flipkart.com/search?q=jutis+for+women  (gold,+black)"
20819,"jutis for women  (gold, black)",unknown,Myntra,491.23,"https://www.myntra.com/search?q=jutis+for+women  (gold,+black)"
20819,"jutis for women  (gold, black)",unknown,Ajio,451.12,"https://www.ajio.com/search?q=jutis+for+women  (gold,+black)"
20820,men brown sandal,unknown,Amazon,1089.06,https://www.amazon.com/search?q=men+brown+sandal
20820,men brown sandal,unknown,Flipkart,1082.57,https://www.flipkart.com/search?q=men+brown+sandal
20820,men brown sandal,unknown,Myntra,1054.65,https://www.myntra.com/search?q=men+brown+sandal
20820,men brown sandal,unknown,Ajio,1016.11,https://www.ajio.com/search?q=men+brown+sandal
20821,go run ride 8 running shoes for women  (black),unknown,Amazon,8443.46,https://www.amazon.com/search?q=go+run+ride+8+running+shoes+for+women  (black)
20821,go run ride 8 running shoes for women  (black),unknown,Flipkart,8114.14,https://www.flipkart.com/search?q=go+run+ride+8+running+shoes+for+women  (black)
20821,go run ride 8 running shoes for women  (black),unknown,Myntra,8294.94,https://www.myntra.com/search?q=go+run+ride+8+running+shoes+for+women  (black)
20821,go run ride 8 running shoes for women  (black),unknown,Ajio,8894.18,https://www.ajio.com/search?q=go+run+ride+8+running+shoes+for+women  (black)
20822,"men navy, blue sandal",unknown,Amazon,756.55,"https://www.amazon.com/search?q=men+navy,+blue+sandal"
20822,"men navy, blue sandal",unknown,Flipkart,693.15,"https://www.flipkart.com/search?q=men+navy,+blue+sandal"
20822,"men navy, blue sandal",unknown,Myntra,742.45,"https://www.myntra.com/search?q=men+navy,+blue+sandal"
20822,"men navy, blue sandal",unknown,Ajio,684.77,"https://www.ajio.com/search?q=men+navy,+blue+sandal"
20823,office shoes for men slip on for men  (black),unknown,Amazon,1059.55,https://www.amazon.com/search?q=office+shoes+for+men+slip+on+for+men  (black)
20823,office shoes for men slip on for men  (black),unknown,Flipkart,936.49,https://www.flipkart.com/search?q=office+shoes+for+men+slip+on+for+men  (black)
20823,office shoes for men slip on for men  (black),unknown,Myntra,1005.03,https://www.myntra.com/search?q=office+shoes+for+men+slip+on+for+men  (black)
20823,office shoes for men slip on for men  (black),unknown,Ajio,1079.51,https://www.ajio.com/search?q=office+shoes+for+men+slip+on+for+men  (black)
20824,mocassin for men  (black),unknown,Amazon,1022.7,https://www.amazon.com/search?q=mocassin+for+men  (black)
20824,mocassin for men  (black),unknown,Flipkart,1053.16,https://www.flipkart.com/search?q=mocassin+for+men  (black)
20824,mocassin for men  (black),unknown,Myntra,974.75,https://www.myntra.com/search?q=mocassin+for+men  (black)
20824,mocassin for men  (black),unknown,Ajio,1023.83,https://www.ajio.com/search?q=mocassin+for+men  (black)
20825,kolhapuris for men jutis for men  (black),unknown,Amazon,643.93,https://www.amazon.com/search?q=kolhapuris+for+men+jutis+for+men  (black)
20825,kolhapuris for men jutis for men  (black),unknown,Flipkart,636.36,https://www.flipkart.com/search?q=kolhapuris+for+men+jutis+for+men  (black)
20825,kolhapuris for men jutis for men  (black),unknown,Myntra,612.69,https://www.myntra.com/search?q=kolhapuris+for+men+jutis+for+men  (black)
20825,kolhapuris for men jutis for men  (black),unknown,Ajio,592.72,https://www.ajio.com/search?q=kolhapuris+for+men+jutis+for+men  (black)
20826,mojari for men jutis for men  (white),unknown,Amazon,1000.83,https://www.amazon.com/search?q=mojari+for+men+jutis+for+men  (white)
20826,mojari for men jutis for men  (white),unknown,Flipkart,1002.06,https://www.flipkart.com/search?q=mojari+for+men+jutis+for+men  (white)
20826,mojari for men jutis for men  (white),unknown,Myntra,986.48,https://www.myntra.com/search?q=mojari+for+men+jutis+for+men  (white)
20826,mojari for men jutis for men  (white),unknown,Ajio,1000.86,https://www.ajio.com/search?q=mojari+for+men+jutis+for+men  (white)
20827,perfect stylish girls high ankle boots for women  (pink),unknown,Amazon,1003.08,https://www.amazon.com/search?q=perfect+stylish+girls+high+ankle+boots+for+women  (pink)
20827,perfect stylish girls high ankle boots for women  (pink),unknown,Flipkart,914.68,https://www.flipkart.com/search?q=perfect+stylish+girls+high+ankle+boots+for+women  (pink)
20827,perfect stylish girls high ankle boots for women  (pink),unknown,Myntra,1015.99,https://www.myntra.com/search?q=perfect+stylish+girls+high+ankle+boots+for+women  (pink)
20827,perfect stylish girls high ankle boots for women  (pink),unknown,Ajio,1006.31,https://www.ajio.com/search?q=perfect+stylish+girls+high+ankle+boots+for+women  (pink)
20828,for men  (black),unknown,Amazon,468.01,https://www.amazon.com/search?q=for+men  (black)
20828,for men  (black),unknown,Flipkart,546.15,https://www.flipkart.com/search?q=for+men  (black)
20828,for men  (black),unknown,Myntra,537.33,https://www.myntra.com/search?q=for+men  (black)
20828,for men  (black),unknown,Ajio,489.38,https://www.ajio.com/search?q=for+men  (black)
20829,m13 running shoes for men  (black),unknown,Amazon,2873.42,https://www.amazon.com/search?q=m13+running+shoes+for+men  (black)
20829,m13 running shoes for men  (black),unknown,Flipkart,2991.07,https://www.flipkart.com/search?q=m13+running+shoes+for+men  (black)
20829,m13 running shoes for men  (black),unknown,Myntra,2897.39,https://www.myntra.com/search?q=m13+running+shoes+for+men  (black)
20829,m13 running shoes for men  (black),unknown,Ajio,2964.0,https://www.ajio.com/search?q=m13+running+shoes+for+men  (black)
20830,acupressure product spring acupressure & magnetic therapy yoga paduka slippers for full body blood circulation slides,unknown,Amazon,1399.87,https://www.amazon.com/search?q=acupressure+product+spring+acupressure+&+magnetic+therapy+yoga+paduka+slippers+for+full+body+blood+circulation+slides
20830,acupressure product spring acupressure & magnetic therapy yoga paduka slippers for full body blood circulation slides,unknown,Flipkart,1225.03,https://www.flipkart.com/search?q=acupressure+product+spring+acupressure+&+magnetic+therapy+yoga+paduka+slippers+for+full+body+blood+circulation+slides
20830,acupressure product spring acupressure & magnetic therapy yoga paduka slippers for full body blood circulation slides,unknown,Myntra,1420.96,https://www.myntra.com/search?q=acupressure+product+spring+acupressure+&+magnetic+therapy+yoga+paduka+slippers+for+full+body+blood+circulation+slides
20830,acupressure product spring acupressure & magnetic therapy yoga paduka slippers for full body blood circulation slides,unknown,Ajio,1295.81,https://www.ajio.com/search?q=acupressure+product+spring+acupressure+&+magnetic+therapy+yoga+paduka+slippers+for+full+body+blood+circulation+slides
20831,jutis for men  (black),unknown,Amazon,494.35,https://www.amazon.com/search?q=jutis+for+men  (black)
20831,jutis for men  (black),unknown,Flipkart,492.39,https://www.flipkart.com/search?q=jutis+for+men  (black)
20831,jutis for men  (black),unknown,Myntra,460.35,https://www.myntra.com/search?q=jutis+for+men  (black)
20831,jutis for men  (black),unknown,Ajio,504.5,https://www.ajio.com/search?q=jutis+for+men  (black)
20832,women pink sports sandal,unknown,Amazon,3719.26,https://www.amazon.com/search?q=women+pink+sports+sandal
20832,women pink sports sandal,unknown,Flipkart,4333.12,https://www.flipkart.com/search?q=women+pink+sports+sandal
20832,women pink sports sandal,unknown,Myntra,3832.46,https://www.myntra.com/search?q=women+pink+sports+sandal
20832,women pink sports sandal,unknown,Ajio,4261.91,https://www.ajio.com/search?q=women+pink+sports+sandal
20833,slip on for men  (black),unknown,Amazon,3131.92,https://www.amazon.com/search?q=slip+on+for+men  (black)
20833,slip on for men  (black),unknown,Flipkart,2809.49,https://www.flipkart.com/search?q=slip+on+for+men  (black)
20833,slip on for men  (black),unknown,Myntra,2852.48,https://www.myntra.com/search?q=slip+on+for+men  (black)
20833,slip on for men  (black),unknown,Ajio,2736.14,https://www.ajio.com/search?q=slip+on+for+men  (black)
20834,traditional juti jutis for women  (brown),unknown,Amazon,600.55,https://www.amazon.com/search?q=traditional+juti+jutis+for+women  (brown)
20834,traditional juti jutis for women  (brown),unknown,Flipkart,643.41,https://www.flipkart.com/search?q=traditional+juti+jutis+for+women  (brown)
20834,traditional juti jutis for women  (brown),unknown,Myntra,647.66,https://www.myntra.com/search?q=traditional+juti+jutis+for+women  (brown)
20834,traditional juti jutis for women  (brown),unknown,Ajio,564.56,https://www.ajio.com/search?q=traditional+juti+jutis+for+women  (brown)
20835,comfortable stylish latest design walking shoes for women  (white),unknown,Amazon,1048.48,https://www.amazon.com/search?q=comfortable+stylish+latest+design+walking+shoes+for+women  (white)
20835,comfortable stylish latest design walking shoes for women  (white),unknown,Flipkart,947.88,https://www.flipkart.com/search?q=comfortable+stylish+latest+design+walking+shoes+for+women  (white)
20835,comfortable stylish latest design walking shoes for women  (white),unknown,Myntra,1055.17,https://www.myntra.com/search?q=comfortable+stylish+latest+design+walking+shoes+for+women  (white)
20835,comfortable stylish latest design walking shoes for women  (white),unknown,Ajio,951.39,https://www.ajio.com/search?q=comfortable+stylish+latest+design+walking+shoes+for+women  (white)
20836,boots shoe for women  (pink),unknown,Amazon,1016.57,https://www.amazon.com/search?q=boots+shoe+for+women  (pink)
20836,boots shoe for women  (pink),unknown,Flipkart,937.26,https://www.flipkart.com/search?q=boots+shoe+for+women  (pink)
20836,boots shoe for women  (pink),unknown,Myntra,1074.53,https://www.myntra.com/search?q=boots+shoe+for+women  (pink)
20836,boots shoe for women  (pink),unknown,Ajio,1005.46,https://www.ajio.com/search?q=boots+shoe+for+women  (pink)
20837,"women girl's fashion printed comfortable soft slip on winter bellies for women  (black, brown, tan)",unknown,Amazon,523.66,"https://www.amazon.com/search?q=women+girl's+fashion+printed+comfortable+soft+slip+on+winter+bellies+for+women  (black,+brown,+tan)"
20837,"women girl's fashion printed comfortable soft slip on winter bellies for women  (black, brown, tan)",unknown,Flipkart,595.85,"https://www.flipkart.com/search?q=women+girl's+fashion+printed+comfortable+soft+slip+on+winter+bellies+for+women  (black,+brown,+tan)"
20837,"women girl's fashion printed comfortable soft slip on winter bellies for women  (black, brown, tan)",unknown,Myntra,575.08,"https://www.myntra.com/search?q=women+girl's+fashion+printed+comfortable+soft+slip+on+winter+bellies+for+women  (black,+brown,+tan)"
20837,"women girl's fashion printed comfortable soft slip on winter bellies for women  (black, brown, tan)",unknown,Ajio,601.11,"https://www.ajio.com/search?q=women+girl's+fashion+printed+comfortable+soft+slip+on+winter+bellies+for+women  (black,+brown,+tan)"
20838,women copper heels sandal,unknown,Amazon,1063.38,https://www.amazon.com/search?q=women+copper+heels+sandal
20838,women copper heels sandal,unknown,Flipkart,952.36,https://www.flipkart.com/search?q=women+copper+heels+sandal
20838,women copper heels sandal,unknown,Myntra,1036.39,https://www.myntra.com/search?q=women+copper+heels+sandal
20838,women copper heels sandal,unknown,Ajio,1016.83,https://www.ajio.com/search?q=women+copper+heels+sandal
20839,"rodeo-2 running shoes for men  (blue, orange)",unknown,Amazon,1005.09,"https://www.amazon.com/search?q=rodeo-2+running+shoes+for+men  (blue,+orange)"
20839,"rodeo-2 running shoes for men  (blue, orange)",unknown,Flipkart,1016.71,"https://www.flipkart.com/search?q=rodeo-2+running+shoes+for+men  (blue,+orange)"
20839,"rodeo-2 running shoes for men  (blue, orange)",unknown,Myntra,1026.6,"https://www.myntra.com/search?q=rodeo-2+running+shoes+for+men  (blue,+orange)"
20839,"rodeo-2 running shoes for men  (blue, orange)",unknown,Ajio,1088.63,"https://www.ajio.com/search?q=rodeo-2+running+shoes+for+men  (blue,+orange)"
20840,men navy casual sandal,unknown,Amazon,603.23,https://www.amazon.com/search?q=men+navy+casual+sandal
20840,men navy casual sandal,unknown,Flipkart,637.04,https://www.flipkart.com/search?q=men+navy+casual+sandal
20840,men navy casual sandal,unknown,Myntra,653.57,https://www.myntra.com/search?q=men+navy+casual+sandal
20840,men navy casual sandal,unknown,Ajio,570.25,https://www.ajio.com/search?q=men+navy+casual+sandal
20841,smart buckle boots for women  (brown),unknown,Amazon,1209.98,https://www.amazon.com/search?q=smart+buckle+boots+for+women  (brown)
20841,smart buckle boots for women  (brown),unknown,Flipkart,1291.6,https://www.flipkart.com/search?q=smart+buckle+boots+for+women  (brown)
20841,smart buckle boots for women  (brown),unknown,Myntra,1383.97,https://www.myntra.com/search?q=smart+buckle+boots+for+women  (brown)
20841,smart buckle boots for women  (brown),unknown,Ajio,1423.14,https://www.ajio.com/search?q=smart+buckle+boots+for+women  (brown)
20842,"349 new pilate bk red 8 lace up for men  (black, red)",unknown,Amazon,496.44,"https://www.amazon.com/search?q=349+new+pilate+bk+red+8+lace+up+for+men  (black,+red)"
20842,"349 new pilate bk red 8 lace up for men  (black, red)",unknown,Flipkart,485.61,"https://www.flipkart.com/search?q=349+new+pilate+bk+red+8+lace+up+for+men  (black,+red)"
20842,"349 new pilate bk red 8 lace up for men  (black, red)",unknown,Myntra,457.09,"https://www.myntra.com/search?q=349+new+pilate+bk+red+8+lace+up+for+men  (black,+red)"
20842,"349 new pilate bk red 8 lace up for men  (black, red)",unknown,Ajio,460.16,"https://www.ajio.com/search?q=349+new+pilate+bk+red+8+lace+up+for+men  (black,+red)"
20843,jutis for women  (blue),unknown,Amazon,466.8,https://www.amazon.com/search?q=jutis+for+women  (blue)
20843,jutis for women  (blue),unknown,Flipkart,426.75,https://www.flipkart.com/search?q=jutis+for+women  (blue)
20843,jutis for women  (blue),unknown,Myntra,483.34,https://www.myntra.com/search?q=jutis+for+women  (blue)
20843,jutis for women  (blue),unknown,Ajio,469.56,https://www.ajio.com/search?q=jutis+for+women  (blue)
20844,synthetic leather black formal office shoes slip on for men  (black) slip on for men  (black),unknown,Amazon,990.87,https://www.amazon.com/search?q=synthetic+leather+black+formal+office+shoes+slip+on+for+men  (black)+slip+on+for+men  (black)
20844,synthetic leather black formal office shoes slip on for men  (black) slip on for men  (black),unknown,Flipkart,953.1,https://www.flipkart.com/search?q=synthetic+leather+black+formal+office+shoes+slip+on+for+men  (black)+slip+on+for+men  (black)
20844,synthetic leather black formal office shoes slip on for men  (black) slip on for men  (black),unknown,Myntra,908.57,https://www.myntra.com/search?q=synthetic+leather+black+formal+office+shoes+slip+on+for+men  (black)+slip+on+for+men  (black)
20844,synthetic leather black formal office shoes slip on for men  (black) slip on for men  (black),unknown,Ajio,1018.4,https://www.ajio.com/search?q=synthetic+leather+black+formal+office+shoes+slip+on+for+men  (black)+slip+on+for+men  (black)
20845,jutis for women  (multicolor),unknown,Amazon,510.87,https://www.amazon.com/search?q=jutis+for+women  (multicolor)
20845,jutis for women  (multicolor),unknown,Flipkart,482.17,https://www.flipkart.com/search?q=jutis+for+women  (multicolor)
20845,jutis for women  (multicolor),unknown,Myntra,491.9,https://www.myntra.com/search?q=jutis+for+women  (multicolor)
20845,jutis for women  (multicolor),unknown,Ajio,490.87,https://www.ajio.com/search?q=jutis+for+women  (multicolor)
20846,bellies for women  (black),unknown,Amazon,960.74,https://www.amazon.com/search?q=bellies+for+women  (black)
20846,bellies for women  (black),unknown,Flipkart,1050.95,https://www.flipkart.com/search?q=bellies+for+women  (black)
20846,bellies for women  (black),unknown,Myntra,918.55,https://www.myntra.com/search?q=bellies+for+women  (black)
20846,bellies for women  (black),unknown,Ajio,1073.15,https://www.ajio.com/search?q=bellies+for+women  (black)
20847,sunshine running shoes for women  (blue),unknown,Amazon,1783.96,https://www.amazon.com/search?q=sunshine+running+shoes+for+women  (blue)
20847,sunshine running shoes for women  (blue),unknown,Flipkart,1753.75,https://www.flipkart.com/search?q=sunshine+running+shoes+for+women  (blue)
20847,sunshine running shoes for women  (blue),unknown,Myntra,1859.17,https://www.myntra.com/search?q=sunshine+running+shoes+for+women  (blue)
20847,sunshine running shoes for women  (blue),unknown,Ajio,1860.0,https://www.ajio.com/search?q=sunshine+running+shoes+for+women  (blue)
20848,women beige wedges sandal,unknown,Amazon,899.68,https://www.amazon.com/search?q=women+beige+wedges+sandal
20848,women beige wedges sandal,unknown,Flipkart,977.98,https://www.flipkart.com/search?q=women+beige+wedges+sandal
20848,women beige wedges sandal,unknown,Myntra,1054.2,https://www.myntra.com/search?q=women+beige+wedges+sandal
20848,women beige wedges sandal,unknown,Ajio,1014.52,https://www.ajio.com/search?q=women+beige+wedges+sandal
20849,jutis for men  (black),unknown,Amazon,530.79,https://www.amazon.com/search?q=jutis+for+men  (black)
20849,jutis for men  (black),unknown,Flipkart,499.31,https://www.flipkart.com/search?q=jutis+for+men  (black)
20849,jutis for men  (black),unknown,Myntra,504.13,https://www.myntra.com/search?q=jutis+for+men  (black)
20849,jutis for men  (black),unknown,Ajio,474.53,https://www.ajio.com/search?q=jutis+for+men  (black)
20850,women white bellies sandal,unknown,Amazon,887.41,https://www.amazon.com/search?q=women+white+bellies+sandal
20850,women white bellies sandal,unknown,Flipkart,873.8,https://www.flipkart.com/search?q=women+white+bellies+sandal
20850,women white bellies sandal,unknown,Myntra,977.95,https://www.myntra.com/search?q=women+white+bellies+sandal
20850,women white bellies sandal,unknown,Ajio,901.59,https://www.ajio.com/search?q=women+white+bellies+sandal
20851,women black sports sandal,unknown,Amazon,2866.29,https://www.amazon.com/search?q=women+black+sports+sandal
20851,women black sports sandal,unknown,Flipkart,2864.92,https://www.flipkart.com/search?q=women+black+sports+sandal
20851,women black sports sandal,unknown,Myntra,2820.48,https://www.myntra.com/search?q=women+black+sports+sandal
20851,women black sports sandal,unknown,Ajio,3074.17,https://www.ajio.com/search?q=women+black+sports+sandal
20852,lace up for men  (black),unknown,Amazon,5030.0,https://www.amazon.com/search?q=lace+up+for+men  (black)
20852,lace up for men  (black),unknown,Flipkart,5185.87,https://www.flipkart.com/search?q=lace+up+for+men  (black)
20852,lace up for men  (black),unknown,Myntra,5101.54,https://www.myntra.com/search?q=lace+up+for+men  (black)
20852,lace up for men  (black),unknown,Ajio,4979.28,https://www.ajio.com/search?q=lace+up+for+men  (black)
20853,women black heels sandal,unknown,Amazon,592.34,https://www.amazon.com/search?q=women+black+heels+sandal
20853,women black heels sandal,unknown,Flipkart,593.87,https://www.flipkart.com/search?q=women+black+heels+sandal
20853,women black heels sandal,unknown,Myntra,657.19,https://www.myntra.com/search?q=women+black+heels+sandal
20853,women black heels sandal,unknown,Ajio,571.71,https://www.ajio.com/search?q=women+black+heels+sandal
20854,leather casual stylish look boots shoes    boots for women  (black),unknown,Amazon,1090.56,https://www.amazon.com/search?q=leather+casual+stylish+look+boots+shoes+  +boots+for+women  (black)
20854,leather casual stylish look boots shoes    boots for women  (black),unknown,Flipkart,1064.77,https://www.flipkart.com/search?q=leather+casual+stylish+look+boots+shoes+  +boots+for+women  (black)
20854,leather casual stylish look boots shoes    boots for women  (black),unknown,Myntra,1014.29,https://www.myntra.com/search?q=leather+casual+stylish+look+boots+shoes+  +boots+for+women  (black)
20854,leather casual stylish look boots shoes    boots for women  (black),unknown,Ajio,1017.39,https://www.ajio.com/search?q=leather+casual+stylish+look+boots+shoes+  +boots+for+women  (black)
20855,"women black, pink sports sandal",unknown,Amazon,727.55,"https://www.amazon.com/search?q=women+black,+pink+sports+sandal"
20855,"women black, pink sports sandal",unknown,Flipkart,727.99,"https://www.flipkart.com/search?q=women+black,+pink+sports+sandal"
20855,"women black, pink sports sandal",unknown,Myntra,711.29,"https://www.myntra.com/search?q=women+black,+pink+sports+sandal"
20855,"women black, pink sports sandal",unknown,Ajio,713.44,"https://www.ajio.com/search?q=women+black,+pink+sports+sandal"
20856,amazon brand - house & shields men's canvas sneakers,unknown,Amazon,405.85,https://www.amazon.com/search?q=amazon+brand+-+house+&+shields+men's+canvas+sneakers
20856,amazon brand - house & shields men's canvas sneakers,unknown,Flipkart,417.13,https://www.flipkart.com/search?q=amazon+brand+-+house+&+shields+men's+canvas+sneakers
20856,amazon brand - house & shields men's canvas sneakers,unknown,Myntra,399.96,https://www.myntra.com/search?q=amazon+brand+-+house+&+shields+men's+canvas+sneakers
20856,amazon brand - house & shields men's canvas sneakers,unknown,Ajio,427.41,https://www.ajio.com/search?q=amazon+brand+-+house+&+shields+men's+canvas+sneakers
20857,men blue sports sandal,unknown,Amazon,2863.57,https://www.amazon.com/search?q=men+blue+sports+sandal
20857,men blue sports sandal,unknown,Flipkart,3078.18,https://www.flipkart.com/search?q=men+blue+sports+sandal
20857,men blue sports sandal,unknown,Myntra,2677.59,https://www.myntra.com/search?q=men+blue+sports+sandal
20857,men blue sports sandal,unknown,Ajio,2918.12,https://www.ajio.com/search?q=men+blue+sports+sandal
20858,running shoes for men  (white),unknown,Amazon,1492.17,https://www.amazon.com/search?q=running+shoes+for+men  (white)
20858,running shoes for men  (white),unknown,Flipkart,1601.54,https://www.flipkart.com/search?q=running+shoes+for+men  (white)
20858,running shoes for men  (white),unknown,Myntra,1610.75,https://www.myntra.com/search?q=running+shoes+for+men  (white)
20858,running shoes for men  (white),unknown,Ajio,1573.43,https://www.ajio.com/search?q=running+shoes+for+men  (white)
20859,defy mid core wns training & gym shoes for women  (pink),unknown,Amazon,7429.87,https://www.amazon.com/search?q=defy+mid+core+wns+training+&+gym+shoes+for+women  (pink)
20859,defy mid core wns training & gym shoes for women  (pink),unknown,Flipkart,7208.87,https://www.flipkart.com/search?q=defy+mid+core+wns+training+&+gym+shoes+for+women  (pink)
